crop,storage_type,freshness_score,temperature,humidity,has_rotten_data,raw_days,spoilage_label
spinach,freezer,0.4755,-10.82,51.31,0,41.0,7+ days
spinach,refrigerator,0.2146,7.78,94.75,0,3.59,2-4 days
spinach,refrigerator,0.4426,5.96,87.26,0,4.8,4-7 days
spinach,refrigerator,0.2411,6.26,80.58,0,3.9,2-4 days
spinach,room_temp,0.172,33.63,73.89,0,0.5,0-1 days
spinach,room_temp,0.3848,22.16,91.17,0,1.15,1-2 days
spinach,refrigerator,0.4643,2.3,82.47,0,4.87,4-7 days
spinach,room_temp,0.0473,27.22,44.86,0,0.82,0-1 days
spinach,freezer,0.7315,-13.52,60.99,0,41.96,7+ days
spinach,room_temp,0.2488,23.67,66.14,0,1.38,1-2 days
spinach,room_temp,0.387,25.24,90.75,0,0.86,0-1 days
spinach,room_temp,0.3569,18.29,48.03,0,1.61,1-2 days
spinach,room_temp,0.3543,29.24,70.04,0,1.19,1-2 days
spinach,refrigerator,0.4501,5.34,83.54,0,4.99,4-7 days
spinach,room_temp,0.1902,32.21,47.66,0,0.5,0-1 days
spinach,refrigerator,0.6571,2.48,85.5,0,6.94,4-7 days
spinach,refrigerator,0.6433,2.67,80.73,0,6.73,4-7 days
spinach,room_temp,0.393,32.92,73.35,0,0.78,0-1 days
spinach,room_temp,0.4139,36.39,92.95,0,0.5,0-1 days
spinach,room_temp,0.5115,31.2,88.16,0,0.5,0-1 days
spinach,room_temp,0.4376,33.09,48.17,0,0.6,0-1 days
spinach,refrigerator,0.9216,3.83,81.27,0,9.85,7+ days
spinach,room_temp,0.4174,37.13,43.07,0,0.5,0-1 days
spinach,refrigerator,0.3108,4.54,89.21,0,4.6,4-7 days
spinach,room_temp,0.0102,31.02,73.31,0,0.5,0-1 days
spinach,refrigerator,0.0686,6.88,84.01,0,3.73,2-4 days
spinach,room_temp,0.6188,28.57,88.33,0,0.74,0-1 days
spinach,freezer,0.7889,-14.24,50.73,0,52.3,7+ days
spinach,room_temp,0.2303,28.72,88.45,0,0.56,0-1 days
spinach,refrigerator,0.6967,6.86,80.76,0,7.11,7+ days
spinach,freezer,0.8206,-11.38,62.63,0,65.09,7+ days
spinach,room_temp,0.5475,30.35,88.54,0,0.83,0-1 days
spinach,room_temp,0.2863,26.94,38.28,0,0.8,0-1 days
spinach,refrigerator,0.3949,5.5,88.14,0,5.25,4-7 days
spinach,freezer,0.8112,-14.3,55.63,0,58.2,7+ days
spinach,refrigerator,0.635,4.38,86.06,0,7.71,7+ days
spinach,room_temp,0.4252,19.76,72.96,0,1.16,1-2 days
spinach,refrigerator,0.2923,3.5,84.27,0,4.57,4-7 days
spinach,room_temp,0.0429,41.1,68.05,0,0.5,0-1 days
spinach,room_temp,0.2139,29.24,84.78,0,0.62,0-1 days
spinach,room_temp,0.0669,24.3,76.16,0,0.86,0-1 days
spinach,room_temp,0.1334,18.52,37.11,0,0.94,0-1 days
spinach,refrigerator,0.7735,5.67,86.21,0,8.48,7+ days
spinach,room_temp,0.2594,41.68,60.97,0,0.5,0-1 days
spinach,freezer,0.5165,-18.35,51.07,0,50.09,7+ days
spinach,refrigerator,0.0991,6.4,92.93,0,3.35,2-4 days
spinach,room_temp,0.2355,30.39,52.83,0,0.79,0-1 days
spinach,refrigerator,0.7965,5.02,80.43,0,9.0,7+ days
spinach,room_temp,0.256,40.56,94.79,0,0.5,0-1 days
spinach,room_temp,0.3719,25.1,38.81,0,1.3,1-2 days
spinach,room_temp,0.3229,21.61,67.94,0,1.14,1-2 days
spinach,room_temp,0.274,18.76,69.21,0,0.93,0-1 days
spinach,refrigerator,0.7376,4.21,91.15,0,8.03,7+ days
spinach,room_temp,0.2789,33.77,81.04,0,0.5,0-1 days
spinach,freezer,0.8292,-17.68,61.67,0,76.24,7+ days
spinach,room_temp,0.2525,21.15,82.85,0,1.1,1-2 days
spinach,room_temp,0.3766,40.92,77.71,0,0.5,0-1 days
spinach,refrigerator,0.7032,4.51,84.77,0,6.07,4-7 days
spinach,refrigerator,0.9302,7.78,82.64,0,8.93,7+ days
spinach,freezer,0.6877,-10.74,59.27,0,37.11,7+ days
spinach,room_temp,0.1778,31.49,66.7,0,0.5,0-1 days
spinach,refrigerator,0.3158,6.52,83.3,0,4.29,4-7 days
spinach,refrigerator,0.2261,3.24,85.14,0,4.02,4-7 days
spinach,room_temp,0.1562,36.64,48.93,0,0.5,0-1 days
spinach,refrigerator,0.0608,5.44,83.28,0,3.01,2-4 days
spinach,freezer,0.9825,-19.32,55.01,0,62.48,7+ days
spinach,room_temp,0.2857,22.73,51.35,0,1.3,1-2 days
spinach,refrigerator,0.4317,7.91,94.88,0,6.06,4-7 days
spinach,freezer,0.7149,-16.18,55.45,0,45.96,7+ days
spinach,refrigerator,0.8295,6.78,89.57,0,6.88,4-7 days
spinach,room_temp,0.1606,41.03,81.27,0,0.5,0-1 days
spinach,room_temp,0.1825,24.06,78.49,0,0.71,0-1 days
spinach,freezer,0.4745,-14.95,51.14,0,55.31,7+ days
spinach,refrigerator,0.1903,6.67,89.78,0,4.64,4-7 days
spinach,refrigerator,0.7532,2.59,88.48,0,7.74,7+ days
spinach,room_temp,0.1616,38.16,67.98,0,0.5,0-1 days
spinach,room_temp,0.2358,21.45,66.26,0,0.79,0-1 days
spinach,room_temp,0.4848,33.56,85.69,0,0.5,0-1 days
spinach,room_temp,0.1828,37.71,88.55,0,0.5,0-1 days
spinach,room_temp,0.1245,41.92,87.5,0,0.5,0-1 days
spinach,refrigerator,0.8472,4.28,93.79,0,8.32,7+ days
spinach,freezer,0.32,-16.02,63.65,0,48.55,7+ days
spinach,freezer,0.596,-15.06,53.19,0,36.24,7+ days
spinach,refrigerator,0.9857,6.36,81.73,0,9.65,7+ days
spinach,room_temp,0.0973,30.47,83.65,0,0.5,0-1 days
spinach,refrigerator,0.1724,5.63,89.38,0,3.85,2-4 days
spinach,room_temp,0.4045,28.5,38.64,0,0.87,0-1 days
spinach,room_temp,0.1434,33.97,41.92,0,0.5,0-1 days
spinach,refrigerator,0.7323,4.7,82.87,0,7.68,7+ days
spinach,refrigerator,0.8025,6.6,86.87,0,6.75,4-7 days
spinach,room_temp,0.5312,26.08,82.74,0,1.18,1-2 days
spinach,room_temp,0.5135,36.76,39.23,0,0.58,0-1 days
spinach,refrigerator,0.3049,3.17,80.53,0,5.42,4-7 days
spinach,refrigerator,0.6335,2.74,94.86,0,7.26,7+ days
spinach,room_temp,0.3112,20.92,64.07,0,0.89,0-1 days
spinach,refrigerator,0.4378,3.54,90.03,0,5.23,4-7 days
strawberry,room_temp,0.5718,30.74,82.1,1,0.83,0-1 days
strawberry,room_temp,0.3606,39.39,56.77,1,0.5,0-1 days
strawberry,room_temp,0.1781,34.12,68.22,1,0.5,0-1 days
strawberry,refrigerator,0.8246,5.8,81.53,1,7.49,7+ days
strawberry,room_temp,0.2364,25.39,72.56,1,0.97,0-1 days
strawberry,freezer,0.5843,-17.86,65.99,1,86.49,7+ days
strawberry,refrigerator,0.2131,7.81,85.12,1,4.04,4-7 days
strawberry,refrigerator,0.7647,5.41,80.83,1,8.53,7+ days
strawberry,refrigerator,0.0807,2.49,80.88,1,3.07,2-4 days
strawberry,room_temp,0.1238,18.22,63.3,1,0.93,0-1 days
strawberry,room_temp,0.182,26.29,66.5,1,0.74,0-1 days
strawberry,room_temp,0.3418,28.14,72.59,1,0.84,0-1 days
strawberry,room_temp,0.2396,37.69,38.92,1,0.5,0-1 days
strawberry,freezer,0.4166,-15.92,63.44,1,76.87,7+ days
strawberry,freezer,0.6338,-19.44,60.69,1,99.3,7+ days
strawberry,freezer,0.867,-12.57,62.69,1,89.52,7+ days
strawberry,room_temp,0.3328,21.14,55.46,1,1.25,1-2 days
strawberry,room_temp,0.0758,20.49,87.15,1,0.5,0-1 days
strawberry,refrigerator,0.1331,7.62,81.63,1,3.3,2-4 days
strawberry,refrigerator,0.8952,3.22,90.63,1,9.36,7+ days
strawberry,room_temp,0.305,20.92,42.41,1,1.6,1-2 days
strawberry,refrigerator,0.9006,2.05,87.68,1,8.32,7+ days
strawberry,refrigerator,0.7618,5.49,88.83,1,8.07,7+ days
strawberry,refrigerator,0.2489,7.35,84.69,1,3.77,2-4 days
strawberry,refrigerator,0.5418,7.84,80.9,1,5.3,4-7 days
strawberry,room_temp,0.1235,32.3,70.06,1,0.5,0-1 days
strawberry,freezer,0.6444,-18.9,59.12,1,72.09,7+ days
strawberry,refrigerator,0.2254,7.88,87.19,1,4.09,4-7 days
strawberry,freezer,0.6794,-10.78,59.83,1,89.53,7+ days
strawberry,room_temp,0.5083,20.01,41.37,1,1.46,1-2 days
strawberry,freezer,0.6008,-11.82,53.89,1,92.38,7+ days
strawberry,room_temp,0.3462,27.31,83.95,1,0.59,0-1 days
strawberry,room_temp,0.3252,26.56,74.91,1,1.32,1-2 days
strawberry,refrigerator,0.9622,4.17,90.49,1,9.15,7+ days
strawberry,room_temp,0.4097,29.44,47.1,1,0.84,0-1 days
strawberry,room_temp,0.1794,20.6,39.33,1,0.86,0-1 days
strawberry,room_temp,0.3584,36.26,89.43,1,0.5,0-1 days
strawberry,refrigerator,0.0812,6.92,81.43,1,3.21,2-4 days
strawberry,refrigerator,0.1828,7.77,81.06,1,3.6,2-4 days
strawberry,room_temp,0.0293,25.75,54.39,1,0.5,0-1 days
strawberry,room_temp,0.2433,41.21,66.67,1,0.5,0-1 days
strawberry,refrigerator,0.7585,6.26,84.69,1,8.34,7+ days
strawberry,refrigerator,0.8717,3.03,90.24,1,9.32,7+ days
strawberry,room_temp,0.0589,32.06,59.7,1,0.5,0-1 days
strawberry,room_temp,0.031,29.06,74.14,1,0.5,0-1 days
strawberry,room_temp,0.2723,37.98,60.34,1,0.5,0-1 days
strawberry,room_temp,0.5889,25.17,44.31,1,1.08,1-2 days
strawberry,freezer,0.7827,-10.13,54.37,1,94.59,7+ days
strawberry,refrigerator,0.8664,4.15,82.29,1,9.56,7+ days
strawberry,room_temp,0.2878,31.94,64.0,1,0.87,0-1 days
strawberry,room_temp,0.3951,23.03,49.53,1,1.38,1-2 days
strawberry,room_temp,0.5495,25.45,64.7,1,1.28,1-2 days
strawberry,refrigerator,0.4345,2.8,80.64,1,5.36,4-7 days
strawberry,room_temp,0.1157,30.97,72.43,1,0.5,0-1 days
strawberry,room_temp,0.5151,21.27,65.77,1,1.98,1-2 days
strawberry,room_temp,0.1003,27.43,46.8,1,0.5,0-1 days
strawberry,freezer,0.8684,-18.78,51.61,1,87.64,7+ days
strawberry,room_temp,0.2641,23.09,60.45,1,0.94,0-1 days
strawberry,freezer,0.9062,-10.18,69.15,1,115.87,7+ days
strawberry,refrigerator,0.7034,3.77,85.31,1,6.99,4-7 days
strawberry,room_temp,0.1831,36.54,53.7,1,0.5,0-1 days
strawberry,freezer,0.2943,-16.39,67.23,1,63.48,7+ days
strawberry,room_temp,0.4083,37.76,54.94,1,0.5,0-1 days
strawberry,room_temp,0.1474,20.48,79.58,1,0.98,0-1 days
strawberry,refrigerator,0.5604,2.63,85.95,1,5.78,4-7 days
strawberry,freezer,0.748,-16.4,53.18,1,104.01,7+ days
strawberry,room_temp,0.2336,33.03,56.31,1,0.5,0-1 days
strawberry,refrigerator,0.7222,7.85,94.44,1,6.97,4-7 days
strawberry,freezer,0.8505,-10.44,63.78,1,93.79,7+ days
strawberry,refrigerator,0.8763,4.66,88.31,1,9.11,7+ days
strawberry,room_temp,0.4341,27.65,86.36,1,0.66,0-1 days
strawberry,room_temp,0.5914,31.92,88.08,1,0.64,0-1 days
strawberry,room_temp,0.0811,41.02,87.47,1,0.5,0-1 days
strawberry,room_temp,0.1848,26.5,47.4,1,0.74,0-1 days
strawberry,freezer,0.8666,-13.93,65.84,1,99.28,7+ days
strawberry,refrigerator,0.9063,3.08,85.99,1,9.18,7+ days
strawberry,refrigerator,0.0834,4.38,82.84,1,3.07,2-4 days
strawberry,refrigerator,0.6111,7.69,92.34,1,7.47,7+ days
strawberry,room_temp,0.1676,20.49,62.78,1,1.02,1-2 days
strawberry,room_temp,0.3188,25.32,90.18,1,0.5,0-1 days
strawberry,room_temp,0.2378,21.1,53.05,1,1.13,1-2 days
strawberry,room_temp,0.3197,40.59,67.53,1,0.5,0-1 days
strawberry,refrigerator,0.461,7.56,83.15,1,6.48,4-7 days
strawberry,refrigerator,0.0503,2.78,84.2,1,2.95,2-4 days
strawberry,refrigerator,0.3098,7.59,83.1,1,4.37,4-7 days
strawberry,room_temp,0.1825,24.48,89.13,1,0.5,0-1 days
strawberry,room_temp,0.3538,34.72,90.65,1,0.5,0-1 days
strawberry,refrigerator,0.4489,2.22,80.45,1,4.86,4-7 days
strawberry,refrigerator,0.1885,7.84,82.86,1,3.83,2-4 days
strawberry,refrigerator,0.6517,5.02,82.1,1,6.44,4-7 days
strawberry,refrigerator,0.6171,5.27,90.12,1,7.39,7+ days
strawberry,room_temp,0.2058,20.46,84.05,1,0.98,0-1 days
strawberry,room_temp,0.2185,26.54,46.11,1,0.85,0-1 days
strawberry,room_temp,0.2072,35.66,51.14,1,0.5,0-1 days
strawberry,refrigerator,0.4413,4.07,87.74,1,5.5,4-7 days
strawberry,refrigerator,0.3629,7.61,91.03,1,4.57,4-7 days
strawberry,room_temp,0.4871,27.01,35.81,1,1.48,1-2 days
strawberry,room_temp,0.1253,29.34,94.87,1,0.5,0-1 days
strawberry,refrigerator,0.2776,7.12,94.22,1,4.98,4-7 days
strawberry,freezer,0.6378,-14.35,68.13,1,97.72,7+ days
strawberry,room_temp,0.3844,28.97,80.08,1,0.59,0-1 days
strawberry,refrigerator,0.8692,5.7,82.8,1,9.53,7+ days
strawberry,room_temp,0.4933,25.64,81.74,1,1.16,1-2 days
strawberry,refrigerator,0.1563,4.96,85.49,1,3.52,2-4 days
strawberry,refrigerator,0.6612,3.21,93.67,1,7.96,7+ days
strawberry,room_temp,0.3848,35.29,65.4,1,0.5,0-1 days
strawberry,refrigerator,0.0703,6.21,87.98,1,3.06,2-4 days
strawberry,freezer,0.7154,-17.52,66.68,1,78.87,7+ days
strawberry,room_temp,0.1558,23.23,74.15,1,0.92,0-1 days
strawberry,refrigerator,0.5742,2.32,88.3,1,5.9,4-7 days
strawberry,room_temp,0.6489,35.27,79.5,1,1.1,1-2 days
strawberry,refrigerator,0.273,3.46,93.92,1,4.1,4-7 days
strawberry,freezer,0.8765,-19.21,59.94,1,119.12,7+ days
strawberry,room_temp,0.2647,41.42,62.83,1,0.5,0-1 days
strawberry,refrigerator,0.5335,5.09,82.72,1,7.13,7+ days
strawberry,refrigerator,0.5669,6.48,88.6,1,7.4,7+ days
strawberry,refrigerator,0.3525,6.83,91.54,1,4.7,4-7 days
strawberry,refrigerator,0.9489,6.28,80.46,1,7.92,7+ days
strawberry,room_temp,0.211,35.26,78.59,1,0.5,0-1 days
strawberry,room_temp,0.3019,41.22,45.25,1,0.5,0-1 days
strawberry,refrigerator,0.5755,5.39,83.75,1,7.49,7+ days
strawberry,room_temp,0.2753,25.5,68.04,1,1.01,1-2 days
strawberry,refrigerator,0.3339,3.15,80.64,1,5.07,4-7 days
strawberry,freezer,0.6829,-18.83,57.7,1,86.76,7+ days
strawberry,freezer,0.7295,-11.62,58.43,1,104.11,7+ days
strawberry,refrigerator,0.6684,7.98,80.02,1,7.03,7+ days
strawberry,room_temp,0.5384,41.15,48.83,1,0.55,0-1 days
strawberry,freezer,0.9249,-17.74,51.1,1,102.73,7+ days
strawberry,freezer,0.9427,-13.34,58.56,1,117.04,7+ days
strawberry,room_temp,0.5388,32.31,65.67,1,1.14,1-2 days
strawberry,freezer,0.8914,-11.7,58.64,1,116.7,7+ days
strawberry,refrigerator,0.2462,5.3,90.32,1,3.9,2-4 days
strawberry,room_temp,0.3478,28.02,72.61,1,1.1,1-2 days
strawberry,room_temp,0.088,33.75,79.3,1,0.5,0-1 days
strawberry,room_temp,0.4611,34.21,70.74,1,1.06,1-2 days
strawberry,room_temp,0.183,34.31,72.81,1,0.5,0-1 days
strawberry,refrigerator,0.181,4.72,88.86,1,4.49,4-7 days
strawberry,freezer,0.8556,-12.27,53.3,1,112.81,7+ days
strawberry,room_temp,0.1595,19.86,92.12,1,0.67,0-1 days
strawberry,freezer,0.776,-11.24,55.22,1,79.45,7+ days
strawberry,freezer,0.6295,-19.54,57.23,1,83.75,7+ days
strawberry,refrigerator,0.7706,7.96,83.07,1,8.53,7+ days
strawberry,room_temp,0.3437,36.07,35.91,1,0.5,0-1 days
strawberry,refrigerator,0.2094,6.85,85.18,1,3.68,2-4 days
strawberry,freezer,0.6735,-13.82,55.73,1,102.04,7+ days
strawberry,refrigerator,0.9442,2.11,81.32,1,8.76,7+ days
strawberry,room_temp,0.4283,29.6,41.55,1,0.67,0-1 days
strawberry,refrigerator,0.9499,2.86,85.79,1,9.0,7+ days
strawberry,room_temp,0.2492,21.09,54.05,1,1.41,1-2 days
strawberry,refrigerator,0.4723,4.13,94.28,1,6.73,4-7 days
strawberry,refrigerator,0.0996,3.22,91.94,1,3.72,2-4 days
strawberry,room_temp,0.2722,20.43,35.42,1,1.4,1-2 days
strawberry,freezer,0.7583,-18.22,62.78,1,80.94,7+ days
strawberry,room_temp,0.0316,25.1,42.1,1,0.81,0-1 days
strawberry,refrigerator,0.8075,3.19,87.72,1,8.67,7+ days
strawberry,room_temp,0.3429,28.23,41.1,1,1.25,1-2 days
strawberry,refrigerator,0.7395,7.88,92.25,1,8.2,7+ days
strawberry,refrigerator,0.6565,6.68,83.59,1,7.75,7+ days
strawberry,room_temp,0.2905,21.41,58.67,1,0.86,0-1 days
strawberry,refrigerator,0.0772,4.18,91.22,1,3.81,2-4 days
strawberry,freezer,0.8706,-14.9,51.61,1,104.17,7+ days
strawberry,refrigerator,0.7309,6.38,87.5,1,6.29,4-7 days
strawberry,refrigerator,0.6376,2.18,87.21,1,6.27,4-7 days
strawberry,room_temp,0.1128,31.25,56.45,1,0.62,0-1 days
strawberry,room_temp,0.3371,35.63,58.66,1,0.5,0-1 days
strawberry,room_temp,0.6357,20.26,94.6,1,0.59,0-1 days
strawberry,room_temp,0.074,27.76,87.12,1,0.5,0-1 days
strawberry,freezer,0.4457,-17.85,59.54,1,66.77,7+ days
strawberry,freezer,0.5321,-16.47,53.38,1,70.99,7+ days
strawberry,freezer,0.5079,-14.95,51.84,1,73.72,7+ days
strawberry,freezer,0.9426,-14.55,50.43,1,110.25,7+ days
strawberry,room_temp,0.0909,41.24,94.62,1,0.5,0-1 days
strawberry,refrigerator,0.8617,7.02,85.09,1,7.52,7+ days
strawberry,room_temp,0.3512,38.63,71.01,1,0.5,0-1 days
strawberry,room_temp,0.4286,37.48,87.54,1,0.5,0-1 days
strawberry,room_temp,0.4675,33.58,70.02,1,0.55,0-1 days
strawberry,refrigerator,0.7946,5.4,94.81,1,7.92,7+ days
strawberry,refrigerator,0.6591,3.79,86.96,1,7.4,7+ days
strawberry,room_temp,0.2909,35.85,79.76,1,0.5,0-1 days
strawberry,refrigerator,0.8322,7.54,94.45,1,8.26,7+ days
strawberry,freezer,0.8873,-17.4,64.19,1,122.9,7+ days
strawberry,freezer,0.3587,-16.63,53.98,1,61.22,7+ days
strawberry,refrigerator,0.8458,7.28,91.84,1,9.25,7+ days
strawberry,refrigerator,0.1846,6.46,84.74,1,4.38,4-7 days
strawberry,refrigerator,0.5648,5.9,86.16,1,7.15,7+ days
strawberry,freezer,0.6896,-15.21,69.76,1,73.56,7+ days
strawberry,refrigerator,0.8748,4.01,89.04,1,8.41,7+ days
strawberry,room_temp,0.3289,18.04,82.92,1,0.52,0-1 days
strawberry,room_temp,0.3468,36.61,49.14,1,0.5,0-1 days
strawberry,room_temp,0.3575,27.76,35.05,1,1.22,1-2 days
strawberry,freezer,0.9697,-13.72,65.75,1,108.74,7+ days
strawberry,room_temp,0.09,34.5,81.78,1,0.5,0-1 days
strawberry,room_temp,0.2736,20.56,63.32,1,1.46,1-2 days
strawberry,refrigerator,0.6685,5.27,85.39,1,7.7,7+ days
strawberry,freezer,0.8371,-16.58,69.97,1,88.8,7+ days
strawberry,refrigerator,0.4504,7.31,94.22,1,5.34,4-7 days
strawberry,freezer,0.952,-13.12,58.46,1,109.52,7+ days
strawberry,freezer,0.4747,-13.98,54.29,1,77.2,7+ days
strawberry,freezer,0.7125,-15.8,58.5,1,86.65,7+ days
strawberry,refrigerator,0.6945,2.92,86.73,1,8.0,7+ days
strawberry,refrigerator,0.3473,7.43,86.31,1,5.0,4-7 days
strawberry,refrigerator,0.2405,7.43,90.19,1,4.26,4-7 days
strawberry,freezer,0.7296,-17.77,68.38,1,93.52,7+ days
strawberry,room_temp,0.2638,37.95,55.03,1,0.5,0-1 days
strawberry,refrigerator,0.3779,5.64,80.29,1,5.41,4-7 days
strawberry,refrigerator,0.769,7.27,84.56,1,8.21,7+ days
strawberry,refrigerator,0.7499,5.6,91.22,1,8.1,7+ days
strawberry,freezer,0.9689,-17.88,58.42,1,100.13,7+ days
strawberry,refrigerator,0.8337,3.93,94.6,1,9.31,7+ days
strawberry,room_temp,0.0736,34.78,73.88,1,0.5,0-1 days
strawberry,refrigerator,0.0318,4.17,84.27,1,3.06,2-4 days
strawberry,room_temp,0.3491,30.7,35.8,1,0.94,0-1 days
strawberry,refrigerator,0.8837,7.59,80.18,1,7.84,7+ days
strawberry,room_temp,0.4582,26.88,83.88,1,1.2,1-2 days
strawberry,refrigerator,0.7844,5.05,94.59,1,8.55,7+ days
strawberry,room_temp,0.1116,32.13,44.83,1,0.5,0-1 days
strawberry,refrigerator,0.3689,6.35,91.78,1,5.05,4-7 days
strawberry,room_temp,0.2497,22.94,37.42,1,1.11,1-2 days
strawberry,room_temp,0.2774,31.2,88.54,1,0.5,0-1 days
strawberry,room_temp,0.2999,33.94,69.11,1,0.5,0-1 days
strawberry,room_temp,0.2937,29.96,44.77,1,1.09,1-2 days
strawberry,room_temp,0.3775,26.07,68.87,1,1.2,1-2 days
strawberry,room_temp,0.6007,21.33,89.11,1,1.07,1-2 days
strawberry,refrigerator,0.4186,7.9,84.14,1,5.0,4-7 days
strawberry,refrigerator,0.7452,4.65,91.62,1,7.04,7+ days
strawberry,freezer,0.8626,-10.18,63.3,1,113.14,7+ days
strawberry,room_temp,0.2601,31.33,67.42,1,0.5,0-1 days
strawberry,room_temp,0.7425,32.83,75.97,1,1.01,1-2 days
strawberry,refrigerator,0.4014,3.57,85.27,1,4.77,4-7 days
strawberry,room_temp,0.2333,23.9,56.69,1,0.96,0-1 days
strawberry,room_temp,0.2825,34.09,62.82,1,0.5,0-1 days
strawberry,room_temp,0.2892,39.09,78.06,1,0.5,0-1 days
strawberry,refrigerator,0.6054,4.86,80.75,1,6.63,4-7 days
strawberry,freezer,0.5385,-17.6,51.26,1,66.88,7+ days
strawberry,room_temp,0.0666,29.77,51.48,1,0.56,0-1 days
strawberry,room_temp,0.142,39.46,40.65,1,0.5,0-1 days
strawberry,freezer,0.7991,-17.76,59.08,1,93.99,7+ days
strawberry,room_temp,0.1646,40.66,70.41,1,0.5,0-1 days
strawberry,refrigerator,0.7553,4.69,82.02,1,7.83,7+ days
strawberry,freezer,0.8117,-11.99,64.3,1,115.21,7+ days
strawberry,refrigerator,0.3739,7.19,94.47,1,4.71,4-7 days
strawberry,refrigerator,0.345,2.28,86.22,1,5.21,4-7 days
strawberry,room_temp,0.3461,18.79,42.73,1,1.49,1-2 days
strawberry,refrigerator,0.5789,3.07,81.06,1,7.5,7+ days
strawberry,freezer,0.4956,-12.9,50.64,1,83.59,7+ days
strawberry,refrigerator,0.8041,3.94,81.11,1,8.16,7+ days
strawberry,room_temp,0.1895,30.63,49.58,1,0.53,0-1 days
strawberry,freezer,0.6723,-14.74,57.84,1,74.78,7+ days
strawberry,refrigerator,0.5574,5.31,92.23,1,6.29,4-7 days
strawberry,freezer,0.8144,-16.39,54.28,1,104.02,7+ days
strawberry,room_temp,0.3814,31.01,38.9,1,1.14,1-2 days
strawberry,room_temp,0.0974,30.51,80.9,1,0.5,0-1 days
strawberry,freezer,0.8294,-19.09,63.15,1,103.91,7+ days
strawberry,freezer,0.688,-18.51,57.7,1,84.86,7+ days
strawberry,room_temp,0.271,36.17,94.7,1,0.5,0-1 days
strawberry,refrigerator,0.0232,6.95,85.25,1,2.76,2-4 days
strawberry,room_temp,0.5884,37.36,53.58,1,0.5,0-1 days
strawberry,refrigerator,0.2454,3.65,94.93,1,3.73,2-4 days
strawberry,refrigerator,0.8277,4.87,88.0,1,8.58,7+ days
strawberry,room_temp,0.2911,27.75,90.02,1,0.5,0-1 days
strawberry,room_temp,0.1393,40.58,84.54,1,0.5,0-1 days
strawberry,refrigerator,0.8849,4.28,85.24,1,8.7,7+ days
strawberry,refrigerator,0.2361,4.27,81.85,1,4.18,4-7 days
strawberry,refrigerator,0.1377,7.87,85.09,1,3.51,2-4 days
strawberry,refrigerator,0.5064,2.79,94.38,1,5.6,4-7 days
strawberry,room_temp,0.3301,35.45,94.66,1,0.5,0-1 days
strawberry,freezer,0.6607,-15.07,53.36,1,89.24,7+ days
strawberry,refrigerator,0.782,7.09,86.09,1,8.65,7+ days
strawberry,refrigerator,0.2552,2.04,89.73,1,4.26,4-7 days
strawberry,room_temp,0.196,20.3,71.42,1,0.78,0-1 days
strawberry,refrigerator,0.9333,2.69,87.43,1,7.73,7+ days
strawberry,freezer,0.8579,-13.2,64.77,1,94.31,7+ days
strawberry,room_temp,0.1503,26.86,68.11,1,0.92,0-1 days
strawberry,room_temp,0.2777,18.31,38.87,1,0.89,0-1 days
strawberry,room_temp,0.3581,25.21,60.88,1,0.93,0-1 days
strawberry,refrigerator,0.8889,4.46,85.18,1,8.67,7+ days
strawberry,room_temp,0.5832,33.52,92.85,1,0.5,0-1 days
strawberry,refrigerator,0.8794,7.45,94.56,1,8.91,7+ days
strawberry,refrigerator,0.7007,2.3,88.87,1,6.35,4-7 days
strawberry,room_temp,0.4014,39.67,74.46,1,0.5,0-1 days
strawberry,refrigerator,0.5307,5.19,82.36,1,7.1,7+ days
strawberry,refrigerator,0.2579,6.88,80.95,1,3.87,2-4 days
strawberry,room_temp,0.0222,26.86,75.23,1,0.53,0-1 days
strawberry,refrigerator,0.9469,6.59,82.61,1,8.84,7+ days
strawberry,refrigerator,0.3742,3.07,86.89,1,4.77,4-7 days
strawberry,refrigerator,0.2224,6.98,83.18,1,4.17,4-7 days
strawberry,freezer,0.9166,-15.85,63.88,1,98.55,7+ days
strawberry,refrigerator,0.1645,2.58,91.88,1,3.94,2-4 days
strawberry,room_temp,0.3105,22.26,92.81,1,0.62,0-1 days
strawberry,refrigerator,0.369,6.16,84.04,1,4.76,4-7 days
strawberry,room_temp,0.2231,40.67,56.68,1,0.5,0-1 days
strawberry,refrigerator,0.6017,2.48,86.6,1,6.73,4-7 days
strawberry,room_temp,0.1262,41.68,63.5,1,0.5,0-1 days
strawberry,refrigerator,0.5177,3.27,93.08,1,5.82,4-7 days
strawberry,room_temp,0.3234,18.69,64.25,1,1.26,1-2 days
strawberry,room_temp,0.578,21.4,93.43,1,0.55,0-1 days
strawberry,room_temp,0.1568,26.82,63.93,1,1.03,1-2 days
strawberry,room_temp,0.2746,22.23,84.39,1,0.88,0-1 days
strawberry,room_temp,0.4445,41.38,39.26,1,0.5,0-1 days
strawberry,freezer,0.5303,-12.35,68.91,1,92.35,7+ days
strawberry,freezer,0.502,-15.28,56.61,1,74.17,7+ days
strawberry,room_temp,0.0915,27.1,61.08,1,0.69,0-1 days
strawberry,room_temp,0.3766,33.03,45.7,1,0.9,0-1 days
strawberry,refrigerator,0.4457,4.15,86.2,1,5.75,4-7 days
strawberry,refrigerator,0.8137,2.51,90.03,1,7.68,7+ days
